,Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
70,259426.0,27in 4K Gaming Monitor,1.0,389.989990234375,2017-10-19 10:43:00.0000000,"595 6th St, Dallas, TX 75001"
71,259427.0,iPhone,1.0,700.0,2006-10-19 21:23:00.0000000,"528 13th St, New York City, NY 10001"
72,259428.0,AA Batteries (4-pack),1.0,3.8399999141693115,2007-10-19 22:09:00.0000000,"891 14th St, Los Angeles, CA 90001"
73,259429.0,Lightning Charging Cable,1.0,14.949999809265137,2021-10-19 19:52:00.0000000,"632 Willow St, San Francisco, CA 94016"
74,259430.0,USB-C Charging Cable,1.0,11.949999809265137,2002-10-19 23:59:00.0000000,"212 Hill St, San Francisco, CA 94016"
75,259431.0,27in FHD Monitor,1.0,149.99000549316406,2023-10-19 13:13:00.0000000,"962 South St, Boston, MA 02215"
76,259432.0,iPhone,1.0,700.0,2020-10-19 15:55:00.0000000,"47 4th St, Boston, MA 02215"
77,259433.0,Bose SoundSport Headphones,1.0,99.98999786376953,2011-10-19 09:01:00.0000000,"114 Park St, Boston, MA 02215"
78,259434.0,Lightning Charging Cable,1.0,14.949999809265137,2021-10-19 23:05:00.0000000,"499 2nd St, Boston, MA 02215"
79,259435.0,Wired Headphones,1.0,11.989999771118164,2017-10-19 16:00:00.0000000,"664 9th St, Boston, MA 02215"
80,259436.0,Wired Headphones,2.0,11.989999771118164,2026-10-19 00:30:00.0000000,"23 Walnut St, San Francisco, CA 94016"
81,259437.0,AA Batteries (4-pack),1.0,3.8399999141693115,2002-10-19 18:52:00.0000000,"935 Willow St, Seattle, WA 98101"
82,259438.0,iPhone,1.0,700.0,2029-10-19 09:47:00.0000000,"176 5th St, Los Angeles, CA 90001"
83,259438.0,Lightning Charging Cable,1.0,14.949999809265137,2029-10-19 09:47:00.0000000,"176 5th St, Los Angeles, CA 90001"
84,259439.0,USB-C Charging Cable,1.0,11.949999809265137,2015-10-19 09:57:00.0000000,"5 Hill St, San Francisco, CA 94016"
85,259440.0,AA Batteries (4-pack),1.0,3.8399999141693115,2004-10-19 10:22:00.0000000,"71 Meadow St, Los Angeles, CA 90001"
86,259441.0,AA Batteries (4-pack),1.0,3.8399999141693115,2026-10-19 14:32:00.0000000,"413 7th St, San Francisco, CA 94016"
87,259442.0,USB-C Charging Cable,1.0,11.949999809265137,2005-10-19 19:07:00.0000000,"966 14th St, Los Angeles, CA 90001"
88,259443.0,Vareebadd Phone,1.0,400.0,2001-10-19 10:20:00.0000000,"875 Lakeview St, Los Angeles, CA 90001"
89,259444.0,Google Phone,1.0,600.0,2029-10-19 14:27:00.0000000,"982 8th St, Austin, TX 73301"
90,259445.0,USB-C Charging Cable,1.0,11.949999809265137,2029-10-19 15:45:00.0000000,"301 4th St, Atlanta, GA 30301"
91,259446.0,20in Monitor,1.0,109.98999786376953,2016-10-19 15:01:00.0000000,"796 Washington St, Los Angeles, CA 90001"
92,259447.0,27in FHD Monitor,1.0,149.99000549316406,2002-10-19 16:55:00.0000000,"886 1st St, San Francisco, CA 94016"
93,259448.0,AA Batteries (4-pack),2.0,3.8399999141693115,2018-10-19 21:47:00.0000000,"145 River St, Los Angeles, CA 90001"
94,259449.0,AA Batteries (4-pack),1.0,3.8399999141693115,2011-10-19 14:31:00.0000000,"947 Sunset St, Boston, MA 02215"
95,259450.0,AAA Batteries (4-pack),1.0,2.990000009536743,2016-10-19 19:49:00.0000000,"796 8th St, San Francisco, CA 94016"
96,259451.0,34in Ultrawide Monitor,1.0,379.989990234375,2013-10-19 19:46:00.0000000,"951 Elm St, Dallas, TX 75001"
97,259452.0,USB-C Charging Cable,1.0,11.949999809265137,2027-10-19 02:21:00.0000000,"709 Madison St, San Francisco, CA 94016"
98,259453.0,Flatscreen TV,1.0,300.0,2010-10-19 12:59:00.0000000,"94 Spruce St, Los Angeles, CA 90001"
99,259454.0,Wired Headphones,1.0,11.989999771118164,2002-10-19 18:36:00.0000000,"387 7th St, New York City, NY 10001"
100,259455.0,Lightning Charging Cable,1.0,14.949999809265137,2013-10-19 12:32:00.0000000,"750 7th St, San Francisco, CA 94016"
101,259456.0,Lightning Charging Cable,1.0,14.949999809265137,2025-10-19 22:06:00.0000000,"271 River St, Dallas, TX 75001"
102,259457.0,Apple Airpods Headphones,1.0,150.0,2025-10-19 08:51:00.0000000,"860 Main St, Boston, MA 02215"
103,259458.0,34in Ultrawide Monitor,1.0,379.989990234375,2008-10-19 09:08:00.0000000,"728 1st St, Portland, OR 97035"
104,259458.0,ThinkPad Laptop,1.0,999.989990234375,2008-10-19 09:08:00.0000000,"728 1st St, Portland, OR 97035"
105,259459.0,Bose SoundSport Headphones,1.0,99.98999786376953,2025-10-19 10:20:00.0000000,"384 Ridge St, Boston, MA 02215"
106,259460.0,Apple Airpods Headphones,1.0,150.0,2011-10-19 17:51:00.0000000,"368 Maple St, Atlanta, GA 30301"
107,259461.0,Apple Airpods Headphones,1.0,150.0,2008-10-19 15:21:00.0000000,"495 Hickory St, Boston, MA 02215"
108,259462.0,USB-C Charging Cable,1.0,11.949999809265137,2018-10-19 12:48:00.0000000,"582 2nd St, Boston, MA 02215"
109,259463.0,Wired Headphones,1.0,11.989999771118164,2027-10-19 00:49:00.0000000,"647 8th St, Los Angeles, CA 90001"
110,259464.0,Lightning Charging Cable,1.0,14.949999809265137,2024-10-19 16:04:00.0000000,"478 Church St, Austin, TX 73301"
111,259465.0,Wired Headphones,1.0,11.989999771118164,2008-10-19 12:39:00.0000000,"953 West St, San Francisco, CA 94016"
112,259466.0,USB-C Charging Cable,1.0,11.949999809265137,2026-10-19 10:29:00.0000000,"454 Ridge St, New York City, NY 10001"
113,259467.0,AA Batteries (4-pack),3.0,3.8399999141693115,2006-10-19 12:22:00.0000000,"512 1st St, Austin, TX 73301"
114,259468.0,Bose SoundSport Headphones,1.0,99.98999786376953,2028-10-19 14:13:00.0000000,"221 River St, Portland, OR 97035"
115,259469.0,Macbook Pro Laptop,1.0,1700.0,2019-10-19 19:28:00.0000000,"822 9th St, Atlanta, GA 30301"
116,259470.0,27in FHD Monitor,1.0,149.99000549316406,2028-10-19 13:41:00.0000000,"226 Sunset St, San Francisco, CA 94016"
117,259471.0,Google Phone,1.0,600.0,2012-10-19 16:43:00.0000000,"243 West St, Los Angeles, CA 90001"
118,259472.0,27in FHD Monitor,1.0,149.99000549316406,2025-10-19 14:46:00.0000000,"144 Ridge St, Atlanta, GA 30301"
119,259473.0,Apple Airpods Headphones,1.0,150.0,2024-10-19 10:43:00.0000000,"26 Chestnut St, Atlanta, GA 30301"
120,259474.0,Apple Airpods Headphones,1.0,150.0,2021-10-19 15:21:00.0000000,"460 14th St, Austin, TX 73301"
121,259475.0,Bose SoundSport Headphones,1.0,99.98999786376953,2005-10-19 11:33:00.0000000,"339 Spruce St, Los Angeles, CA 90001"
122,259476.0,Google Phone,1.0,600.0,2013-10-19 10:23:00.0000000,"995 Main St, San Francisco, CA 94016"
123,259477.0,LG Dryer,1.0,600.0,2012-10-19 09:38:00.0000000,"822 North St, San Francisco, CA 94016"
124,259477.0,AAA Batteries (4-pack),1.0,2.990000009536743,2012-10-19 09:38:00.0000000,"822 North St, San Francisco, CA 94016"
125,259478.0,AAA Batteries (4-pack),2.0,2.990000009536743,2012-10-19 19:49:00.0000000,"874 1st St, New York City, NY 10001"
126,259479.0,20in Monitor,1.0,109.98999786376953,2029-10-19 18:42:00.0000000,"43 Sunset St, Atlanta, GA 30301"
127,259480.0,AAA Batteries (4-pack),1.0,2.990000009536743,2014-10-19 23:10:00.0000000,"231 Ridge St, New York City, NY 10001"
128,259481.0,USB-C Charging Cable,1.0,11.949999809265137,2008-10-19 15:53:00.0000000,"205 12th St, Seattle, WA 98101"
129,259482.0,Lightning Charging Cable,1.0,14.949999809265137,2024-10-19 16:53:00.0000000,"280 Cherry St, New York City, NY 10001"
130,259483.0,AAA Batteries (4-pack),1.0,2.990000009536743,2023-10-19 22:12:00.0000000,"872 Lakeview St, San Francisco, CA 94016"
131,259484.0,AAA Batteries (4-pack),1.0,2.990000009536743,2003-10-19 14:40:00.0000000,"27 Cedar St, Seattle, WA 98101"
132,259485.0,27in 4K Gaming Monitor,1.0,389.989990234375,2023-10-19 13:57:00.0000000,"118 6th St, Los Angeles, CA 90001"
133,259486.0,34in Ultrawide Monitor,1.0,379.989990234375,2027-10-19 13:22:00.0000000,"766 Hickory St, San Francisco, CA 94016"
134,259487.0,ThinkPad Laptop,1.0,999.989990234375,2009-10-19 12:35:00.0000000,"699 Lake St, San Francisco, CA 94016"
135,259488.0,USB-C Charging Cable,1.0,11.949999809265137,2006-10-19 13:59:00.0000000,"388 Highland St, New York City, NY 10001"
136,259489.0,Apple Airpods Headphones,1.0,150.0,2010-10-19 13:10:00.0000000,"778 Maple St, Atlanta, GA 30301"
137,259490.0,Macbook Pro Laptop,1.0,1700.0,2029-10-19 04:08:00.0000000,"721 8th St, New York City, NY 10001"
138,259491.0,Lightning Charging Cable,1.0,14.949999809265137,2005-10-19 07:19:00.0000000,"592 Highland St, Los Angeles, CA 90001"
139,259492.0,USB-C Charging Cable,1.0,11.949999809265137,2027-10-19 10:18:00.0000000,"930 Elm St, Los Angeles, CA 90001"
140,259493.0,Flatscreen TV,1.0,300.0,2019-10-19 06:12:00.0000000,"336 Wilson St, Boston, MA 02215"
141,259494.0,Flatscreen TV,1.0,300.0,2006-10-19 19:12:00.0000000,"252 Lake St, Atlanta, GA 30301"
142,259495.0,USB-C Charging Cable,1.0,11.949999809265137,2007-10-19 09:10:00.0000000,"275 Washington St, Boston, MA 02215"
143,259496.0,Lightning Charging Cable,1.0,14.949999809265137,2013-10-19 23:19:00.0000000,"325 Cherry St, San Francisco, CA 94016"
144,259497.0,Apple Airpods Headphones,1.0,150.0,2029-10-19 11:20:00.0000000,"264 Willow St, Austin, TX 73301"
145,259498.0,Bose SoundSport Headphones,1.0,99.98999786376953,2011-10-19 20:58:00.0000000,"253 8th St, Los Angeles, CA 90001"
146,259499.0,AAA Batteries (4-pack),2.0,2.990000009536743,2023-10-19 20:00:00.0000000,"670 West St, Los Angeles, CA 90001"
147,259500.0,Wired Headphones,1.0,11.989999771118164,2021-10-19 09:04:00.0000000,"221 Wilson St, Los Angeles, CA 90001"
148,259501.0,AA Batteries (4-pack),1.0,3.8399999141693115,2016-10-19 12:17:00.0000000,"7 11th St, Dallas, TX 75001"
149,259502.0,Wired Headphones,1.0,11.989999771118164,2006-10-19 08:37:00.0000000,"381 Center St, Dallas, TX 75001"
150,259503.0,Lightning Charging Cable,1.0,14.949999809265137,2023-10-19 15:07:00.0000000,"130 Highland St, San Francisco, CA 94016"
151,259504.0,AA Batteries (4-pack),1.0,3.8399999141693115,2022-10-19 23:14:00.0000000,"178 Washington St, Dallas, TX 75001"
152,259505.0,Apple Airpods Headphones,1.0,150.0,2024-10-19 22:21:00.0000000,"375 River St, Los Angeles, CA 90001"
153,259506.0,Lightning Charging Cable,1.0,14.949999809265137,2024-10-19 01:52:00.0000000,"114 Dogwood St, Boston, MA 02215"
154,259507.0,AAA Batteries (4-pack),1.0,2.990000009536743,2023-10-19 06:32:00.0000000,"359 Lincoln St, Boston, MA 02215"
155,259508.0,USB-C Charging Cable,1.0,11.949999809265137,2028-10-19 08:58:00.0000000,"63 South St, San Francisco, CA 94016"
156,259509.0,AAA Batteries (4-pack),2.0,2.990000009536743,2016-10-19 14:48:00.0000000,"68 Chestnut St, New York City, NY 10001"
157,259510.0,AA Batteries (4-pack),4.0,3.8399999141693115,2014-10-19 11:54:00.0000000,"817 Maple St, San Francisco, CA 94016"
158,259511.0,AAA Batteries (4-pack),2.0,2.990000009536743,2003-10-19 13:05:00.0000000,"237 Adams St, Los Angeles, CA 90001"
159,259512.0,Wired Headphones,1.0,11.989999771118164,2031-10-19 15:38:00.0000000,"758 11th St, New York City, NY 10001"
160,259513.0,Lightning Charging Cable,1.0,14.949999809265137,2005-10-19 17:17:00.0000000,"499 7th St, Boston, MA 02215"
161,259514.0,Lightning Charging Cable,1.0,14.949999809265137,2002-10-19 21:05:00.0000000,"211 West St, San Francisco, CA 94016"
162,259515.0,Flatscreen TV,1.0,300.0,2012-10-19 10:35:00.0000000,"279 Madison St, Austin, TX 73301"
163,259516.0,USB-C Charging Cable,1.0,11.949999809265137,2019-10-19 08:13:00.0000000,"169 Maple St, Atlanta, GA 30301"
164,259517.0,Apple Airpods Headphones,1.0,150.0,2001-10-19 20:35:00.0000000,"92 West St, San Francisco, CA 94016"
165,259518.0,34in Ultrawide Monitor,1.0,379.989990234375,2025-10-19 14:09:00.0000000,"662 West St, San Francisco, CA 94016"
166,259519.0,Google Phone,1.0,600.0,2014-10-19 19:02:00.0000000,"448 11th St, Los Angeles, CA 90001"
167,259520.0,AA Batteries (4-pack),1.0,3.8399999141693115,2009-10-19 20:07:00.0000000,"427 Washington St, San Francisco, CA 94016"
168,259521.0,Wired Headphones,1.0,11.989999771118164,2003-10-19 11:40:00.0000000,"24 Wilson St, Atlanta, GA 30301"
169,259522.0,Lightning Charging Cable,1.0,14.949999809265137,2027-10-19 06:57:00.0000000,"653 5th St, New York City, NY 10001"
170,259523.0,27in FHD Monitor,1.0,149.99000549316406,2011-10-19 05:09:00.0000000,"697 Chestnut St, New York City, NY 10001"
171,259524.0,34in Ultrawide Monitor,1.0,379.989990234375,2012-10-19 21:04:00.0000000,"384 Chestnut St, San Francisco, CA 94016"
172,259525.0,Lightning Charging Cable,1.0,14.949999809265137,2007-10-19 19:46:00.0000000,"270 Main St, Los Angeles, CA 90001"
173,259526.0,Lightning Charging Cable,1.0,14.949999809265137,2007-10-19 13:14:00.0000000,"836 Jackson St, Boston, MA 02215"
174,259527.0,Apple Airpods Headphones,1.0,150.0,2018-10-19 22:10:00.0000000,"293 Hickory St, Austin, TX 73301"
175,259528.0,27in FHD Monitor,1.0,149.99000549316406,2022-10-19 22:48:00.0000000,"936 Sunset St, Seattle, WA 98101"
176,259529.0,iPhone,1.0,700.0,2014-10-19 14:41:00.0000000,"84 Washington St, San Francisco, CA 94016"
177,259529.0,Apple Airpods Headphones,1.0,150.0,2014-10-19 14:41:00.0000000,"84 Washington St, San Francisco, CA 94016"
178,259529.0,Wired Headphones,1.0,11.989999771118164,2014-10-19 14:41:00.0000000,"84 Washington St, San Francisco, CA 94016"
179,259530.0,AA Batteries (4-pack),1.0,3.8399999141693115,2031-10-19 11:45:00.0000000,"521 Maple St, Los Angeles, CA 90001"
180,259531.0,Lightning Charging Cable,1.0,14.949999809265137,2027-10-19 14:18:00.0000000,"23 13th St, Boston, MA 02215"
181,259532.0,Apple Airpods Headphones,1.0,150.0,2028-10-19 11:09:00.0000000,"895 Lincoln St, Boston, MA 02215"
182,259533.0,AA Batteries (4-pack),3.0,3.8399999141693115,2019-10-19 17:38:00.0000000,"730 Lakeview St, New York City, NY 10001"
183,259534.0,Wired Headphones,1.0,11.989999771118164,2022-10-19 19:23:00.0000000,"714 River St, San Francisco, CA 94016"
184,259535.0,Wired Headphones,1.0,11.989999771118164,2009-10-19 16:11:00.0000000,"812 11th St, Dallas, TX 75001"
185,259536.0,Lightning Charging Cable,1.0,14.949999809265137,2005-10-19 00:33:00.0000000,"568 14th St, Atlanta, GA 30301"
186,259537.0,AAA Batteries (4-pack),2.0,2.990000009536743,2002-10-19 16:01:00.0000000,"387 12th St, San Francisco, CA 94016"
187,259537.0,USB-C Charging Cable,1.0,11.949999809265137,2002-10-19 16:01:00.0000000,"387 12th St, San Francisco, CA 94016"
188,259538.0,Lightning Charging Cable,1.0,14.949999809265137,2027-10-19 16:42:00.0000000,"600 Hill St, Atlanta, GA 30301"
189,259539.0,AAA Batteries (4-pack),1.0,2.990000009536743,2027-10-19 12:48:00.0000000,"444 Lakeview St, Portland, OR 97035"
190,259540.0,AAA Batteries (4-pack),4.0,2.990000009536743,2019-10-19 07:27:00.0000000,"545 7th St, New York City, NY 10001"
191,259541.0,Bose SoundSport Headphones,1.0,99.98999786376953,2022-10-19 15:51:00.0000000,"563 12th St, Dallas, TX 75001"
192,259542.0,AAA Batteries (4-pack),2.0,2.990000009536743,2022-10-19 00:11:00.0000000,"227 Lake St, Boston, MA 02215"
193,259543.0,AAA Batteries (4-pack),1.0,2.990000009536743,2006-10-19 14:00:00.0000000,"668 Johnson St, San Francisco, CA 94016"
194,259544.0,Wired Headphones,1.0,11.989999771118164,2028-10-19 10:26:00.0000000,"238 Ridge St, New York City, NY 10001"
195,259545.0,Wired Headphones,1.0,11.989999771118164,2004-10-19 11:41:00.0000000,"234 Sunset St, Austin, TX 73301"
196,259546.0,AA Batteries (4-pack),2.0,3.8399999141693115,2022-10-19 18:05:00.0000000,"113 Spruce St, Seattle, WA 98101"
197,259547.0,AAA Batteries (4-pack),1.0,2.990000009536743,2012-10-19 14:17:00.0000000,"908 Hickory St, Atlanta, GA 30301"
198,259548.0,27in 4K Gaming Monitor,1.0,389.989990234375,2030-10-19 16:01:00.0000000,"941 1st St, Dallas, TX 75001"
199,259549.0,Wired Headphones,1.0,11.989999771118164,2022-10-19 07:43:00.0000000,"479 Spruce St, New York City, NY 10001"
200,259550.0,USB-C Charging Cable,2.0,11.949999809265137,2024-10-19 16:14:00.0000000,"359 6th St, Dallas, TX 75001"
201,259551.0,20in Monitor,1.0,109.98999786376953,2029-10-19 19:50:00.0000000,"836 North St, Boston, MA 02215"
202,259552.0,AAA Batteries (4-pack),1.0,2.990000009536743,2012-10-19 09:05:00.0000000,"663 Spruce St, Los Angeles, CA 90001"
203,259553.0,Google Phone,1.0,600.0,2004-10-19 13:30:00.0000000,"149 Cedar St, Portland, OR 97035"
204,259554.0,Apple Airpods Headphones,1.0,150.0,2007-10-19 15:22:00.0000000,"751 Hill St, Los Angeles, CA 90001"
205,259554.0,USB-C Charging Cable,1.0,11.949999809265137,2007-10-19 15:22:00.0000000,"751 Hill St, Los Angeles, CA 90001"
206,259555.0,Lightning Charging Cable,1.0,14.949999809265137,2005-10-19 13:02:00.0000000,"928 Park St, Los Angeles, CA 90001"
207,259556.0,AAA Batteries (4-pack),1.0,2.990000009536743,2008-10-19 14:45:00.0000000,"946 South St, Los Angeles, CA 90001"
208,259557.0,iPhone,1.0,700.0,2012-10-19 09:56:00.0000000,"605 13th St, Boston, MA 02215"
209,259558.0,AA Batteries (4-pack),1.0,3.8399999141693115,2026-10-19 20:35:00.0000000,"469 Lincoln St, New York City, NY 10001"
